activation_payload_id	payload_version	source_mode	strategy_label	chain_id	sample_index	H0_value	H0_basin_label	branch_label	sticking_score	separation_metric	transition_indicator	regime_label	z_axis	bao_axis	planck_axis	display_group	source_reference	claim_boundary
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_A	pseudo_chain_A	54	74.978571	high_H0	A	0.000350132	0.150000000	0.965076507	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_A	pseudo_chain_A	55	75.264286	high_H0	A	0.000196018	0.150000000	0.970957539	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_A	pseudo_chain_A	56	75.550000	high_H0	A	0.000107522	0.150000000	0.975872979	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_A	pseudo_chain_A	57	75.835714	high_H0	A	0.000057788	0.150000000	0.979973638	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_A	pseudo_chain_A	58	76.121429	high_H0	A	0.000030431	0.150000000	0.983389208	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_A	pseudo_chain_A	59	76.407143	high_H0	A	0.000015701	0.150000000	0.986230425	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_A	pseudo_chain_A	60	76.692857	high_H0	A	0.000007937	0.150000000	0.988591300	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_A	pseudo_chain_A	61	76.978571	high_H0	A	0.000003932	0.150000000	0.990551267	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_A	pseudo_chain_A	62	77.264286	high_H0	A	0.000001908	0.150000000	0.992177184	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_A	pseudo_chain_A	63	77.550000	high_H0	A	0.000000907	0.150000000	0.993525146	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	0	60.450000	low_H0	B	0.000000003	0.150000000	0.001714930	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	1	60.735714	low_H0	B	0.000000007	0.150000000	0.002074020	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	2	61.021429	low_H0	B	0.000000016	0.150000000	0.002508111	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	3	61.307143	low_H0	B	0.000000038	0.150000000	0.003032780	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	4	61.592857	low_H0	B	0.000000086	0.150000000	0.003666802	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	5	61.878571	low_H0	B	0.000000193	0.150000000	0.004432780	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	6	62.164286	low_H0	B	0.000000423	0.150000000	0.005357907	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	7	62.450000	low_H0	B	0.000000907	0.150000000	0.006474854	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	8	62.735714	low_H0	B	0.000001908	0.150000000	0.007822816	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	9	63.021429	low_H0	B	0.000003932	0.150000000	0.009448733	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	10	63.307143	low_H0	B	0.000007937	0.150000000	0.011408700	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	11	63.592857	low_H0	B	0.000015701	0.150000000	0.013769575	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	12	63.878571	low_H0	B	0.000030431	0.150000000	0.016610792	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	13	64.164286	low_H0	B	0.000057788	0.150000000	0.020026362	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	14	64.450000	low_H0	B	0.000107522	0.150000000	0.024127021	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	15	64.735714	low_H0	B	0.000196018	0.150000000	0.029042461	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	16	65.021429	low_H0	B	0.000350132	0.150000000	0.034923493	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	17	65.307143	low_H0	B	0.000612779	0.150000000	0.041943976	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	18	65.592857	low_H0	B	0.001050782	0.150000000	0.050302189	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	19	65.878571	low_H0	B	0.001765462	0.150000000	0.060221258	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	20	66.164286	low_H0	B	0.002906302	0.150000000	0.071948085	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	21	66.450000	low_H0	B	0.004687703	0.150000000	0.085750102	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	22	66.735714	low_H0	B	0.007408262	0.150000000	0.101909061	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	23	67.021429	low_H0	B	0.011471214	0.150000000	0.120711009	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	24	67.307143	low_H0	B	0.017403607	0.150000000	0.142431718	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	25	67.592857	low_H0	B	0.025870570	0.150000000	0.167317125	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	26	67.878571	low_H0	B	0.037679887	0.150000000	0.195558967	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	27	68.164286	low_H0	B	0.053771237	0.150000000	0.227266740	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	28	68.450000	low_H0	B	0.075184326	0.150000000	0.262438379	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	29	68.735714	low_H0	B	0.103001000	0.150000000	0.300933378	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	30	69.021429	transition	B	0.138258684	0.150000000	0.342453196	regime_1				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	31	69.307143	transition	B	0.181836157	0.150000000	0.386534059	transition				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	32	69.592857	transition	B	0.234317603	0.150000000	0.432556417	transition				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	33	69.878571	transition	B	0.295846500	0.150000000	0.479772950	transition				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	34	70.164286	transition	B	0.365986278	0.150000000	0.527353615	transition				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	35	70.450000	transition	B	0.443608661	0.150000000	0.574442517	transition				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	36	70.735714	transition	B	0.526831917	0.150000000	0.620218604	transition				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	37	71.021429	high_H0	B	0.613028953	0.150000000	0.663951226	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	38	71.307143	high_H0	B	0.698918832	0.150000000	0.705042867	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	39	71.592857	high_H0	B	0.780745242	0.150000000	0.743054379	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	40	71.878571	high_H0	B	0.854532917	0.150000000	0.777711743	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	41	72.164286	high_H0	B	0.916400030	0.150000000	0.808896706	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	42	72.450000	high_H0	B	0.962893466	0.150000000	0.836625760	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	43	72.735714	high_H0	B	0.991307136	0.150000000	0.861022612	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	44	73.021429	high_H0	B	0.999942604	0.150000000	0.882288846	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
